locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b4100,phnH,0,4320663,4321247,-1,0,0,585,0,carbon-phosphorus lyase core complex subunit PhnH
b4134,pheU,0,4362551,4362626,-1,0,0,76,0,
b4135,yjdC,0,4362733,4363308,-1,0,0,576,0,putative DNA-binding transcriptional regulator YjdC
b4410,ecnA,0,4376317,4376442,1,0,0,126,0,entericidin A lipoprotein, antidote to entericidin B
b4160,psd,0,4389392,4390360,-1,0,0,969,0,phosphatidylserine decarboxylase proenzyme
b4163,glyV,0,4392360,4392435,1,0,0,76,0,
b4164,glyX,0,4392472,4392547,1,0,0,76,0,
b4165,glyY,0,4392583,4392658,1,0,0,76,0,
b4670,yjeV,0,4392892,4392945,1,0,0,54,0,uncharacterized protein YjeV
b4168,tsaE,0,4395585,4396046,1,0,0,462,0,N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit
b4171,miaA,0,4399252,4400202,1,0,0,951,0,tRNA dimethylallyltransferase
b4172,hfq,0,4400288,4400596,1,0,0,309,0,RNA-binding protein Hfq
b4182,yjfJ,0,4410553,4411251,1,0,0,699,0,putative transcriptional regulator effector protein
b4196,ulaD,0,4422186,4422836,1,0,0,651,0,3-keto-L-gulonate-6-phosphate decarboxylase UlaD
b4200,rpsF,0,4425118,4425513,1,0,0,396,0,30S ribosomal subunit protein S6
b4201,priB,0,4425520,4425834,1,0,0,315,0,primosomal replication protein N
b4202,rpsR,0,4425839,4426066,1,0,0,228,0,30S ribosomal subunit protein S18
b4203,rplI,0,4426108,4426557,1,0,0,450,0,50S ribosomal subunit protein L9
b4223,yzfA,0,4447976,4448245,-1,0,0,270,0,putative YjfA
b4702,mgtL,0,4467431,4467484,1,0,0,54,0,leader peptide MgtL
b4258,valS,0,4480982,4483837,-1,3,5e-04,2856,1,valine--tRNA ligase
b4262,lptG,0,4487318,4488400,1,0,0,1083,0,lipopolysaccharide transport system protein LptG
b4272,insC6,0,4498272,4498637,1,0,0,366,0,KpLE2 phage-like element; IS2 insertion element repressor InsA
b4273,insD6,0,4498595,4499500,1,0,0,906,0,KpLE2 phage-like element; IS2 insertion element protein InsB
b4277,yjgZ,0,4501260,4501589,1,0,0,330,0,KpLE2 phage-like element; uncharacterized protein YjgZ
b4284,insI3,0,4507466,4508617,-1,0,0,1152,0,KpLE2 phage-like element; IS30 transposase
b4565,sgcB,0,4530255,4530533,-1,0,0,279,0,putative PTS enzyme IIB component SgcB
b4720,ytiC,0,4556574,4556675,1,0,0,102,0,protein YtiC
b4722,idlP,0,4556913,4556996,1,0,0,84,0,iraD leader peptide
b4347,symE,0,4579499,4579840,-1,0,0,342,0,toxic protein SymE
b4368,leuV,0,4606079,4606165,-1,0,0,87,0,
b4369,leuP,0,4606200,4606286,-1,0,0,87,0,
b4370,leuQ,0,4606315,4606401,-1,0,0,87,0,
b4375,prfC,0,4609414,4611003,1,1,0.000897666068222621,1590,1,peptide chain release factor RF3
b4394,yjjX,0,4633233,4633745,-1,0,0,513,0,ITPase/XTPase
b4401,arcA,0,4639590,4640306,-1,0,0,717,0,DNA-binding transcriptional dual regulator ArcA
b4402,yjjY,0,4640402,4640542,1,0,0,141,0,protein YjjY
