locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b3964,yijD,0,4161771,4162130,1,0,0,360,0,conserved inner membrane protein YijD
b3967,murI,0,4165428,4166285,1,0,0,858,0,glutamate racemase
b3968,rrsB,0,4166659,4168200,1,0,0,1542,0,
b3969,gltT,0,4168372,4168447,1,0,0,76,0,
b3970,rrlB,0,4168641,4171544,1,0,0,2904,0,
b3971,rrfB,0,4171637,4171756,1,0,0,120,0,
b3976,thrU,0,4175388,4175463,1,0,0,76,0,
b3977,tyrU,0,4175472,4175556,1,0,0,85,0,
b3978,glyT,0,4175673,4175747,1,0,0,75,0,
b3979,thrT,0,4175754,4175829,1,0,0,76,0,
b3980,tufB,0,4175944,4177128,1,0,0,1185,0,translation elongation factor Tu 2
b3983,rplK,0,4178447,4178875,1,0,0,429,0,50S ribosomal subunit protein L11
b3984,rplA,0,4178879,4179583,1,0,0,705,0,50S ribosomal subunit protein L1
b4000,hupA,0,4200281,4200553,1,0,0,273,0,DNA-binding protein HU-alpha
b4007,rrsE,0,4208147,4209688,1,0,0,1542,0,
b4008,gltV,0,4209774,4209849,1,0,0,76,0,
b4009,rrlE,0,4210043,4212946,1,0,0,2904,0,
b4010,rrfE,0,4213040,4213159,1,0,0,120,0,
b4011,yjaA,0,4213234,4213617,1,0,0,384,0,stress response protein
b4047,yjbL,0,4260321,4260575,1,0,0,255,0,uncharacterized protein YjbL
b4059,ssb,0,4274125,4274661,1,0,0,537,0,ssDNA-binding protein
b4090,rpiB,0,4313350,4313799,1,0,0,450,0,allose-6-phosphate isomerase/ribose-5-phosphate isomerase B
b4099,phnI,0,4319599,4320663,-1,0,0,1065,0,carbon-phosphorus lyase core complex subunit PhnI
b4559,ghoT,0,4352908,4353081,1,0,0,174,0,toxin of the GhoTS toxin-antitoxin system
b4134,pheU,0,4362551,4362626,-1,0,0,76,0,
b4410,ecnA,0,4376317,4376442,1,0,0,126,0,entericidin A lipoprotein, antidote to entericidin B
b4163,glyV,0,4392360,4392435,1,0,0,76,0,
b4164,glyX,0,4392472,4392547,1,0,0,76,0,
b4165,glyY,0,4392583,4392658,1,0,0,76,0,
b4670,yjeV,0,4392892,4392945,1,0,0,54,0,uncharacterized protein YjeV
b4168,tsaE,0,4395585,4396046,1,0,0,462,0,N(6)-L-threonylcarbamoyladenine synthase, TsaE subunit
b4171,miaA,0,4399252,4400202,1,0,0,951,0,tRNA dimethylallyltransferase
b4178,nsrR,0,4406190,4406615,1,0,0,426,0,DNA-binding transcriptional repressor NsrR
b4200,rpsF,0,4425118,4425513,1,0,0,396,0,30S ribosomal subunit protein S6
b4201,priB,0,4425520,4425834,1,0,0,315,0,primosomal replication protein N
b4202,rpsR,0,4425839,4426066,1,0,0,228,0,30S ribosomal subunit protein S18
b4203,rplI,0,4426108,4426557,1,0,0,450,0,50S ribosomal subunit protein L9
b4209,ytfE,0,4431321,4431983,-1,0,0,663,0,iron-sulfur cluster repair protein YtfE
b4212,ytfH,0,4434113,4434493,1,0,0,381,0,putative transcriptional regulator YtfH
b4222,ytfP,0,4447894,4448235,1,0,0,342,0,gamma-glutamylamine cyclotransferase family protein YtfP
b4223,yzfA,0,4447976,4448245,-1,0,0,270,0,putative YjfA
b4702,mgtL,0,4467431,4467484,1,0,0,54,0,leader peptide MgtL
b4246,pyrL,0,4472399,4472533,-1,0,0,135,0,pyrBI operon leader peptide
b4272,insC6,0,4498272,4498637,1,0,0,366,0,KpLE2 phage-like element; IS2 insertion element repressor InsA
b4273,insD6,0,4498595,4499500,1,0,0,906,0,KpLE2 phage-like element; IS2 insertion element protein InsB
b4284,insI3,0,4507466,4508617,-1,0,0,1152,0,KpLE2 phage-like element; IS30 transposase
b4286,yjhV,0,4509804,4510133,1,0,0,330,0,pseudogene
b4624,ryjB,0,4527977,4528066,1,0,0,90,0,
b4310,nanM,0,4537659,4538765,-1,0,0,1107,0,N-acetylneuraminate mutarotase
b4720,ytiC,0,4556574,4556675,1,0,0,102,0,protein YtiC
b4722,idlP,0,4556913,4556996,1,0,0,84,0,iraD leader peptide
b4341,yjiS,0,4571751,4571915,1,0,0,165,0,DUF1127 domain-containing protein YjiS
b4347,symE,0,4579499,4579840,-1,0,0,342,0,toxic protein SymE
b4625,symR,0,4579835,4579911,1,0,0,77,0,
b4361,dnaC,0,4600238,4600975,-1,0,0,738,0,DNA replication protein DnaC
b4567,yjjZ,0,4605804,4606040,1,0,0,237,0,protein YjjZ
b4368,leuV,0,4606079,4606165,-1,0,0,87,0,
b4369,leuP,0,4606200,4606286,-1,0,0,87,0,
b4370,leuQ,0,4606315,4606401,-1,0,0,87,0,
b4371,rsmC,0,4606669,4607700,-1,0,0,1032,0,16S rRNA m(2)G1207 methyltransferase
b4402,yjjY,0,4640402,4640542,1,0,0,141,0,protein YjjY
