locus_tag,gene_name,ncrna,start,end,strand,read_count,ins_index,gene_length,ins_count,fcn
b2223,atoE,0,2324756,2326078,1,3030,0.011866235167206,1323,11,short chain fatty acid transporter
b2224,atoB,0,2326109,2327293,1,256,0.0072202166064982,1185,6,acetyl-CoA acetyltransferase
b2225,yfaP,0,2327367,2328143,-1,80,0.00917431192660551,777,5,DUF2135 domain-containing protein YfaP
b2226,yfaQ,0,2328148,2329797,-1,894,0.0121107266435986,1650,14,tandem DUF2300 domain-containing protein YfaQ
b4500,yfaS,0,2329798,2334402,-1,7568,0.0124031007751938,4605,40,pseudogene
b2229,yfaT,0,2334336,2334959,-1,273,0.0091324200913242,624,4,DUF1175 domain-containing protein YfaT
b2230,yfaA,0,2334956,2336644,-1,762,0.00760777683854607,1689,9,DUF2138 domain-containing protein YfaA
b2231,gyrA,0,2336793,2339420,-1,13,0.00108695652173913,2628,2,DNA gyrase subunit A
b2232,ubiG,0,2339567,2340289,1,6,0.00394477317554241,723,2,bifunctional 3-demethylubiquinone-8 3-O-methyltransferase and 2-octaprenyl-6-hydroxyphenol methylase
b2233,yfaL,0,2340417,2344169,-1,2628,0.0114111829593001,3753,30,putative autotransporter adhesin YfaL
b4605,ypaB,0,2344594,2344737,-1,0,0,144,0,protein YpaB
b2234,nrdA,0,2344865,2347150,1,12,0.00187265917602996,2286,3,ribonucleoside-diphosphate reductase 1 subunit alpha
b2235,nrdB,0,2347384,2348514,1,9,0.00126103404791929,1131,1,ribonucleoside-diphosphate reductase 1 subunit beta
b2236,yfaE,0,2348514,2348768,1,0,0,255,0,ferredoxin-like diferric-tyrosyl radical cofactor maintenance protein YfaE
b2237,inaA,0,2348822,2349472,-1,1660,0.0196936542669584,651,9,putative lipopolysaccharide kinase InaA
b2238,yfaH,0,2349687,2349893,1,1,0.00689655172413793,207,1,pseudogene
b2239,glpQ,0,2349935,2351011,-1,1210,0.0105960264900662,1077,8,glycerophosphoryl diester phosphodiesterase
b2240,glpT,0,2351016,2352374,-1,531,0.00629590766002099,1359,6,sn-glycerol 3-phosphate:phosphate antiporter
b2241,glpA,0,2352647,2354275,1,839,0.00613496932515337,1629,7,anaerobic glycerol-3-phosphate dehydrogenase subunit A
b2242,glpB,0,2354265,2355524,1,870,0.00793650793650794,1260,7,anaerobic glycerol-3-phosphate dehydrogenase subunit B
b2243,glpC,0,2355521,2356711,1,2134,0.0191616766467066,1191,16,anaerobic glycerol-3-phosphate dehydrogenase subunit C
b2244,rpnE,0,2356904,2357803,1,266,0.00793650793650794,900,5,inactive recombination-promoting nuclease-like protein RpnE
b4543,ypaA,0,2357816,2358001,1,504,0.0227272727272727,186,3,pseudogene
b2245,yfaU,0,2358042,2358845,-1,1119,0.0212765957446809,804,12,2-keto-3-deoxy-L-rhamnonate aldolase
b2246,yfaV,0,2358863,2360152,-1,534,0.00774336283185841,1290,7,putative transporter YfaV
b2247,rhmD,0,2360209,2361414,-1,679,0.00591016548463357,1206,5,L-rhamnonate dehydratase
b2248,yfaX,0,2361429,2362211,-1,1440,0.0218579234972678,783,12,putative DNA-binding transcriptional regulator YfaX
b2249,yfaY,0,2362431,2363633,-1,1034,0.0166073546856465,1203,14,IPR008135 CinA family protein YfaY
b2250,yfaZ,0,2363733,2364275,-1,37,0.0078740157480315,543,3,putative porin YfaZ
b2251,nudI,0,2364554,2364979,1,500,0.0133333333333333,426,4,pyrimidine deoxynucleotide diphosphatase NudI
b2252,ais,0,2365018,2365620,-1,606,0.016548463356974,603,7,putative lipopolysaccharide core heptose(II)-phosphate phosphatase
b2253,arnB,0,2365910,2367067,1,1761,0.0147783251231527,1158,12,UDP-4-amino-4-deoxy-L-arabinose aminotransferase
b2254,arnC,0,2367071,2368039,1,625,0.0117820324005891,969,8,undecaprenyl-phosphate 4-deoxy-4-formamido-L-arabinose transferase
b2255,arnA,0,2368039,2370021,1,1456,0.0100791936645068,1983,14,fused UDP-4-amino-4-deoxy-L-arabinose formyltransferase/UDP-glucuronate dehydrogenase
b2256,arnD,0,2370018,2370908,1,705,0.008,891,5,putative 4-deoxy-4-formamido-L-arabinose-phosphoundecaprenol deformylase ArnD
b2257,arnT,0,2370908,2372560,1,2133,0.00603968938740293,1653,7,lipid IVA 4-amino-4-deoxy-L-arabinosyltransferase
b4544,arnE,0,2372557,2372892,1,675,0.00847457627118644,336,2,undecaprenyl-phosphate-alpha-L-Ara4N flippase-ArnE subunit
b2258,arnF,0,2372892,2373278,1,715,0.018450184501845,387,5,undecaprenyl-phosphate-alpha-L-Ara4N flippase-ArnF subunit
b2259,pmrD,0,2373272,2373538,-1,234,0.0213903743315508,267,4,signal transduction protein PmrD
b2260,menE,0,2373648,2375003,-1,495,0.00736842105263158,1356,7,o-succinylbenzoate--CoA ligase
b2261,menC,0,2375000,2375962,-1,1463,0.0103703703703704,963,7,o-succinylbenzoate synthase
b2262,menB,0,2375962,2376819,-1,506,0.00664451827242525,858,4,1,4-dihydroxy-2-naphthoyl-CoA synthase
b2263,menH,0,2376834,2377592,-1,348,0.00562851782363977,759,3,2-succinyl-6-hydroxy-2, 4-cyclohexadiene-1-carboxylate synthase
b2264,menD,0,2377589,2379259,-1,54,0.00170794192997438,1671,2,2-succinyl-5-enolpyruvyl-6-hydroxy-3-cyclohexene-1-carboxylate synthase
b2265,menF,0,2379348,2380643,-1,188,0.00881057268722467,1296,8,isochorismate synthase MenF
b2266,elaB,0,2380722,2381027,-1,463,0.0231481481481481,306,5,tail anchored inner membrane protein
b2267,elaA,0,2381082,2381543,-1,8,0.00617283950617284,462,2,putative N-acetyltransferase ElaA
b2268,rbn,0,2381608,2382525,1,441,0.0093167701863354,918,6,ribonuclease BN
b2269,elaD,0,2382713,2383924,1,188,0.00235294117647059,1212,2,protease ElaD
b2270,yfbK,0,2383995,2385722,-1,1993,0.0115702479338843,1728,14,IPR002035/DUF3520 domain-containing protein YfbK
b2271,yfbL,0,2385860,2386831,1,261,0.0102639296187683,972,7,putative peptidase YfbL
b2272,yfbM,0,2386934,2387437,1,0,0,504,0,DUF1877 domain-containing protein YfbM
b2273,yfbN,0,2387710,2388426,-1,184,0.00795228628230616,717,4,uncharacterized protein YfbN
b2274,yfbO,0,2388635,2389057,1,283,0.0101010101010101,423,3,uncharacterized protein YfbO
b2275,yfbP,0,2389116,2389964,1,728,0.00840336134453781,849,5,uncharacterized protein YfbP
b2276,nuoN,0,2390048,2391505,-1,42,0.00684931506849315,1458,7,NADH:quinone oxidoreductase subunit N
b2277,nuoM,0,2391512,2393041,-1,1820,0.00466417910447761,1530,5,NADH:quinone oxidoreductase subunit M
b2278,nuoL,0,2393205,2395046,-1,99,0.00310077519379845,1842,4,NADH:quinone oxidoreductase subunit L
b2279,nuoK,0,2395043,2395345,-1,0,0,303,0,NADH:quinone oxidoreductase subunit K
b2280,nuoJ,0,2395342,2395896,-1,4,0.0025706940874036,555,1,NADH:quinone oxidoreductase subunit J
b2281,nuoI,0,2395908,2396450,-1,283,0.0131233595800525,543,5,NADH:quinone oxidoreductase subunit I
b2282,nuoH,0,2396465,2397442,-1,43,0.00145772594752187,978,1,NADH:quinone oxidoreductase subunit H
b2283,nuoG,0,2397439,2400165,-1,270,0.00419067574646412,2727,8,NADH:quinone oxidoreductase subunit G
b2284,nuoF,0,2400218,2401555,-1,10,0.00213219616204691,1338,2,NADH:quinone oxidoreductase subunit F
b2285,nuoE,0,2401552,2402052,-1,3,0.00284900284900285,501,1,NADH:quinone oxidoreductase subunit E
b2286,nuoC,0,2402055,2403845,-1,66,0.0047808764940239,1791,6,NADH:quinone oxidoreductase subunit CD
b2287,nuoB,0,2403951,2404613,-1,90,0.00645161290322581,663,3,NADH:quinone oxidoreductase subunit B
b2288,nuoA,0,2404629,2405072,-1,1,0.00320512820512821,444,1,NADH:quinone oxidoreductase subunit A
b2289,lrhA,0,2405703,2406641,-1,609,0.0121396054628225,939,8,DNA-binding transcriptional dual regulator LrhA
b2290,alaA,0,2407561,2408778,1,870,0.0140515222482436,1218,12,glutamate--pyruvate aminotransferase AlaA
b2291,yfbR,0,2408862,2409461,1,642,0.0142857142857143,600,6,dCMP phosphohydrolase
b2292,yfbS,0,2409520,2411352,-1,876,0.00933852140077821,1833,12,putative transporter YfbS
b2293,hxpA,0,2411439,2412089,-1,2253,0.0087527352297593,651,4,hexitol phosphatase A
b2294,yfbU,0,2412100,2412594,-1,299,0.0115273775216138,495,4,UPF0304 family protein YfbU
b2295,yfbV,0,2412677,2413132,-1,17,0.009375,456,3,UPF0208 membrane protein YfbV
b2296,ackA,0,2413470,2414672,1,0,0,1203,0,acetate kinase
b2297,pta,0,2414747,2416891,1,119,0.00399201596806387,2145,6,phosphate acetyltransferase
b2298,yfcC,0,2417081,2418601,1,1845,0.0187793427230047,1521,20,putative transporter YfcC
b2299,yfcD,0,2418634,2419176,-1,0,0,543,0,putative Nudix hydrolase
b2300,yfcE,0,2419234,2419788,-1,266,0.0025706940874036,555,1,phosphodiesterase YfcE
b2301,yfcF,0,2419841,2420485,-1,639,0.0309050772626932,645,14,glutathione S-transferase YfcF
b2302,yfcG,0,2420621,2421268,1,671,0.00440528634361234,648,2,disulfide reductase
b2303,folX,0,2421325,2421687,1,49,0.00784313725490196,363,2,dihydroneopterin triphosphate 2'-epimerase
b2304,yfcH,0,2421708,2422601,1,4769,0.0319488817891374,894,20,putative NAD-dependent epimerase YfcH
b2305,rpnB,0,2422649,2423539,-1,2826,0.0256,891,16,recombination-promoting nuclease RpnB
b2306,hisP,0,2423736,2424509,-1,220,0.003690036900369,774,2,lysine/arginine/ornithine ABC transporter/histidine ABC transporter, ATP binding subunit
b2307,hisM,0,2424517,2425233,-1,1964,0.0278330019880716,717,14,lysine/arginine/ornithine ABC transporter/histidine ABC transporter, membrane subunit HisM
b2308,hisQ,0,2425230,2425916,-1,61,0.00207900207900208,687,1,lysine/arginine/ornithine ABC transporter/histidine ABC transporter, membrane subunit HisQ
b2309,hisJ,0,2426006,2426788,-1,775,0.0109289617486339,783,6,histidine ABC transporter periplasmic binding protein
b2310,argT,0,2427009,2427791,-1,353,0.0109289617486339,783,6,lysine/arginine/ornithine ABC transporter periplasmic binding protein
b2311,ubiX,0,2428057,2428626,-1,2,0.0025,570,1,flavin prenyltransferase
b2312,purF,0,2428721,2430238,-1,1143,0.0056390977443609,1518,6,amidophosphoribosyltransferase
b2313,cvpA,0,2430275,2430763,-1,129,0.0087463556851312,489,3,colicin V production protein
b2314,dedD,0,2431022,2431684,-1,441,0.00860215053763441,663,4,cell division protein DedD
b2315,folC,0,2431674,2432942,-1,2,0.00224971878515186,1269,2,bifunctional folylpolyglutamate synthetase/dihydrofolate synthetase
b2316,accD,0,2433012,2433926,-1,7,0.0015600624024961,915,1,acetyl-CoA carboxyltransferase subunit beta
b2317,dedA,0,2434082,2434741,-1,877,0.0108225108225108,660,5,DedA family protein DedA
b2318,truA,0,2434824,2435636,-1,291,0.00175131348511384,813,1,tRNA pseudouridine(38-40) synthase
b2319,usg,0,2435636,2436649,-1,152,0.00563380281690141,1014,4,putative semialdehyde dehydrogenase Usg
b2320,pdxB,0,2436715,2437851,-1,29,0.00250941028858218,1137,2,erythronate-4-phosphate dehydrogenase
b2321,flk,0,2437950,2438945,1,563,0.00573065902578797,996,4,putative flagella assembly protein
b2322,yfcJ,0,2438942,2440120,-1,383,0.00362756952841596,1179,3,putative transporter YfcJ
b2323,fabB,0,2440385,2441605,-1,14,0.00233918128654971,1221,2,beta-ketoacyl-[acyl carrier protein] synthase I
b2324,mnmC,0,2441764,2443770,1,4342,0.00498220640569395,2007,7,fused 5-methylaminomethyl-2-thiouridine-forming methyltransferase and FAD-dependent demodification enzyme
b2325,yfcL,0,2443891,2444169,-1,0,0,279,0,protein YfcL
b2326,epmC,0,2444203,2444751,-1,120,0.0025974025974026,549,1,EF-P-Lys34 hydroxylase
b2327,yfcA,0,2444751,2445560,-1,169,0.00704225352112676,810,4,conserved inner membrane protein YfcA
b2328,mepA,0,2445560,2446384,-1,1142,0.0138169257340242,825,8,peptidoglycan DD-endopeptidase/peptidoglycan LD-endopeptidase
b2329,aroC,0,2446388,2447473,-1,6,0.00131233595800525,1086,1,chorismate synthase
b2330,prmB,0,2447508,2448440,-1,666,0.00763358778625954,933,5,50S ribosomal subunit protein L3 N(5)-glutamine methyltransferase
b2331,smrB,0,2448606,2449157,1,532,0.0077319587628866,552,3,putative endonuclease SmrB
b2332,yfcO,0,2449228,2450049,-1,1034,0.0173611111111111,822,10,DUF2544 domain-containing protein YfcO
b2333,yfcP,0,2450051,2450590,-1,1300,0.0264550264550265,540,10,putative fimbrial protein YfcP
b2334,yfcQ,0,2450587,2451075,-1,358,0.00583090379008746,489,2,putative fimbrial protein YfcQ
b2335,yfcR,0,2451072,2451584,-1,878,0.0221606648199446,513,8,putative fimbrial protein YfcR
b2336,yfcS,0,2451584,2452336,-1,1589,0.0245746691871456,753,13,putative fimbrial chaperone YfcS
b4661,yfcU,0,2452356,2455001,-1,3175,0.0124056094929881,2646,23,pseudogene
b2339,yfcV,0,2455083,2455646,-1,340,0.0151515151515152,564,6,putative fimbrial protein YfcV
b2340,sixA,0,2456327,2456812,-1,11,0.00584795321637427,486,2,phosphohistidine phosphatase
b2341,fadJ,0,2457015,2459159,-1,1385,0.00864936793080506,2145,13,3-hydroxyacyl-CoA dehydrogenase FadJ
b2342,fadI,0,2459159,2460469,-1,1019,0.00870511425462459,1311,8,3-ketoacyl-CoA thiolase FadI
b2343,yfcZ,0,2460650,2460934,-1,0,0,285,0,DUF406 domain-containing protein YfcZ
b2344,fadL,0,2461306,2462646,1,552,0.00958466453674121,1341,9,long-chain fatty acid outer membrane channel/bacteriophage T2 receptor
b2345,yfdF,0,2463012,2464070,1,857,0.00672947510094213,1059,5,protein YfdF
b2346,mlaA,0,2464252,2465007,-1,345,0.00943396226415094,756,5,intermembrane phospholipid transport system-outer membrane lipoprotein MlaA
b2347,yfdC,0,2465301,2466233,1,1464,0.0137404580152672,933,9,inner membrane protein YfdC
b2348,argW,0,2466309,2466383,1,0,0,75,0,
b2349,intS,0,2466545,2467702,1,1164,0.0123152709359606,1158,10,CPS-53 (KpLE1) prophage; prophage CPS-53 integrase
b2350,yfdG,0,2467855,2468217,1,1,0.00392156862745098,363,1,CPS-53 (KpLE1) prophage; putative bactoprenol-linked glucose translocase
b2351,yfdH,0,2468214,2469134,1,27,0.00155038759689922,921,1,CPS-53 (KpLE1) prophage; bactoprenol glucosyl transferase
b2352,yfdI,0,2469131,2470462,1,3,0.00214132762312634,1332,2,CPS-53 (KpLE1) prophage; serotype specific glucosyl transferase
b2353,tfaS,0,2470803,2471105,1,26,0.00469483568075117,303,1,pseudogene
b2354,yfdK,0,2471077,2471517,-1,55,0.00647249190938511,441,2,CPS-53 (KpLE1) prophage; putative tail fiber assembly protein YfdK
b2355,yfdL,0,2471544,2472062,-1,1,0.00273972602739726,519,1,pseudogene
b2356,yfdM,0,2472112,2472387,-1,2,0.00515463917525773,276,1,CPS-53 (KpLE1) prophage; putative methyltransferase
b2357,yfdN,0,2472387,2472881,-1,208,0.0115273775216138,495,4,CPS-53 (KpLE1) prophage; protein YzyA
b2358,yfdO,0,2472878,2473246,-1,295,0.00772200772200772,369,2,CPS-53 (KpLE1) prophage; putative defective phage replication protein O
b2359,yfdP,0,2473604,2473966,1,0,0,363,0,CPS-53 (KpLE1) prophage; protein YfdP
b2360,yfdQ,0,2474032,2474856,1,2726,0.0207253886010363,825,12,CPS-53 (KpLE1) prophage; protein YfdQ
b2361,yfdR,0,2474984,2475520,1,442,0.013262599469496,537,5,CPS-53 (KpLE1) prophage; 5'-deoxynucleotidase
b2362,yfdS,0,2475511,2475873,1,594,0.0196078431372549,363,5,CPS-53 (KpLE1) prophage; protein YfdS
b2363,yfdT,0,2475873,2476178,1,528,0.0185185185185185,306,4,CPS-53 (KpLE1) prophage; protein YfdT
b4545,ypdJ,0,2476094,2476234,1,395,0.0101010101010101,141,1,CPS-53 (KpLE1) prophage; putative uncharacterized protein YpdJ
b4501,torI,0,2476310,2476510,1,230,0.0212765957446809,201,3,CPS-53 (KpLE1) prophage; prophage CPS-53 recombination directionality factor and response regulator inhibitor
b4643,pawZ,0,2476584,2476598,1,0,0,15,0,pseudogene
b2364,dsdC,0,2476694,2477629,-1,369,0.013719512195122,936,9,DNA-binding transcriptional dual regulator DsdC
b2365,dsdX,0,2477847,2479184,1,2260,0.011727078891258,1338,11,D-serine transporter
b2366,dsdA,0,2479202,2480530,1,194,0.00537056928034372,1329,5,D-serine ammonia-lyase
b2367,emrY,0,2480638,2482176,-1,870,0.00648748841519926,1539,7,tripartite efflux pump membrane subunit EmrY
b2368,emrK,0,2482176,2483339,-1,161,0.00735294117647059,1164,6,tripartite efflux pump membrane fusion protein EmrK
b2369,evgA,0,2483755,2484369,1,195,0.00464037122969838,615,2,DNA-binding transcriptional activator EvgA
b2370,evgS,0,2484374,2487967,1,2124,0.0075516693163752,3594,19,sensory histidine kinase EvgS
b2371,yfdE,0,2488023,2489168,-1,845,0.013681592039801,1146,11,acetyl-CoA:oxalate CoA-transferase
b2372,yfdV,0,2489242,2490186,-1,270,0.00452488687782805,945,3,putative transport protein YfdV
b2373,oxc,0,2490256,2491950,-1,31957,0.0303285593934288,1695,36,oxalyl-CoA decarboxylase
b2374,frc,0,2492004,2493254,-1,917,0.0148232611174458,1251,13,formyl-CoA transferase
b2375,yfdX,0,2493767,2494402,-1,555,0.0112107623318386,636,5,protein YfdX
b2376,ypdI,0,2494698,2494973,1,0,0,276,0,colanic acid synthesis putative lipoprotein YpdI
b2377,yfdY,0,2495050,2495292,-1,47,0.0116959064327485,243,2,DUF2545 domain-containing protein YfdY
b2378,lpxP,0,2495645,2496565,1,596,0.0062015503875969,921,4,palmitoleoyl acyltransferase
b4680,ypdK,0,2496921,2496992,1,0,0,72,0,putative membrane protein YpdK
b2379,alaC,0,2497057,2498295,-1,1450,0.00690448791714614,1239,6,glutamate--pyruvate aminotransferase AlaC
b2380,ypdA,0,2498671,2500368,1,1863,0.0100840336134454,1698,12,sensory histidine kinase YpdA
b2381,ypdB,0,2500383,2501117,1,86,0.0058252427184466,735,3,DNA-binding transcriptional activator YpdB
b2382,ypdC,0,2501130,2501987,1,1485,0.00996677740863787,858,6,putative AraC-type DNA-binding transcriptional regulator YpdC
b2383,fryA,0,2501990,2504485,-1,2656,0.0102974828375286,2496,18,putative PTS multiphosphoryl transfer protein FryA
b2384,ypdE,0,2504510,2505547,-1,648,0.00686813186813187,1038,5,broad-specificity exoaminopeptidase
b2385,ypdF,0,2505547,2506632,-1,566,0.0078740157480315,1086,6,aminopeptidase
b2386,fryC,0,2506647,2507894,-1,703,0.011441647597254,1248,10,putative PTS enzyme IIC component FryC
b2387,fryB,0,2507916,2508242,-1,945,0.0174672489082969,327,4,putative PTS enzyme IIB component FryB
b2388,glk,0,2508461,2509426,-1,299,0.0103244837758112,966,7,glucokinase
b2389,yfeO,0,2509630,2510886,1,1846,0.0227014755959137,1257,20,putative transport protein YfeO
b2390,ypeC,0,2511001,2511327,1,161,0.0174672489082969,327,4,DUF2502 domain-containing protein YpeC
b2392,mntH,0,2511468,2512706,-1,667,0.00690448791714614,1239,6,Mn(2(+))/Fe(2(+)): H(+) symporter MntH
b2393,nupC,0,2513042,2514244,1,248,0.00711743772241993,1203,6,nucleoside:H(+) symporter NupC
b2394,insL3,0,2514331,2515443,1,0,0,1113,0,putative IS186/IS421 transposase
b2395,pdeA,0,2515643,2517832,-1,2599,0.014993481095176,2190,23,putative c-di-GMP phosphodiesterase PdeA
b2396,alaX,0,2518041,2518116,-1,0,0,76,0,
b2397,alaW,0,2518156,2518231,-1,0,0,76,0,
b2398,yfeC,0,2518467,2518811,1,323,0.0164609053497942,345,4,putative DNA-binding transcriptional regulator YfeC
b2399,yfeD,0,2518813,2519205,1,281,0.0108303249097473,393,3,putative DNA-binding transcriptional regulator YfeD
b2400,gltX,0,2519257,2520672,-1,20,0.0030241935483871,1416,3,glutamate--tRNA ligase
b2401,valU,0,2520931,2521006,1,0,0,76,0,
b2402,valX,0,2521051,2521126,1,0,0,76,0,
b2403,valY,0,2521173,2521248,1,0,0,76,0,
b2404,lysV,0,2521253,2521328,1,0,0,76,0,
b2405,xapR,0,2521593,2522477,-1,308,0.00805152979066022,885,5,DNA-binding transcriptional activator XapR
b2406,xapB,0,2522729,2523985,-1,1290,0.00567536889897843,1257,5,xanthosine:H(+) symporter XapB
b2407,xapA,0,2524045,2524878,-1,30,0.00342465753424658,834,2,xanthosine phosphorylase
b2408,yfeN,0,2525127,2525891,1,531,0.0130353817504655,765,7,conserved outer membrane protein YfeN
b2409,yfeR,0,2525930,2526856,-1,265,0.00770416024653313,927,5,putative LysR-type DNA-binding transcriptional regulator YfeR
b2410,yfeH,0,2526946,2527944,1,391,0.00855920114122682,999,6,putative solute:Na(+) symporter
b4546,ypeB,0,2527941,2528159,-1,12,0.00645161290322581,219,1,PF12843 family protein YpeB
b2411,ligA,0,2528161,2530176,-1,32,0.00212464589235127,2016,3,DNA ligase
b2412,zipA,0,2530247,2531233,-1,266,0.0173661360347323,987,12,cell division protein ZipA
b2413,cysZ,0,2531463,2532224,1,1083,0.0149812734082397,762,8,sulfate:H(+) symporter
b2414,cysK,0,2532409,2533380,1,2110,0.0117302052785924,972,8,O-acetylserine sulfhydrylase A
b2415,ptsH,0,2533764,2534021,1,13,0.00549450549450549,258,1,phosphocarrier protein HPr
b2416,ptsI,0,2534066,2535793,1,0,0,1728,0,PTS enzyme I
b2417,crr,0,2535834,2536343,1,11,0.00279329608938547,510,1,Enzyme IIA(Glc)
b2418,pdxK,0,2536386,2537237,-1,1380,0.0183946488294314,852,11,pyridoxal kinase I
b2419,yfeK,0,2537342,2537716,1,347,0.0152091254752852,375,4,protein YfeK
b2420,yfeS,0,2537749,2538483,1,535,0.00970873786407767,735,5,conserved protein YfeS
b2421,cysM,0,2538672,2539583,-1,3,0.0046875,912,3,cysteine synthase B
b2422,cysA,0,2539717,2540814,-1,164,0.00779220779220779,1098,6,sulfate/thiosulfate ABC transporter ATP binding subunit
b2423,cysW,0,2540804,2541679,-1,135,0.00651465798045603,876,4,sulfate/thiosulfate ABC transporter inner membrane subunit CysW
b2424,cysU,0,2541679,2542512,-1,140,0.011986301369863,834,7,sulfate/thiosulfate ABC transporter inner membrane subunit CysU
b2425,cysP,0,2542512,2543528,-1,915,0.0140252454417952,1017,10,thiosulfate/sulfate ABC transporter periplasmic binding protein CysP
b2426,ucpA,0,2543832,2544623,-1,744,0.0197841726618705,792,11,putative oxidoreductase
b2427,murR,0,2544752,2545609,-1,744,0.0116279069767442,858,7,DNA-binding transcriptional dual regulator MurR
b2428,murQ,0,2545773,2546669,1,443,0.0111287758346582,897,7,N-acetylmuramic acid 6-phosphate etherase
b2429,murP,0,2546673,2548097,1,2262,0.02002002002002,1425,20,N-acetylmuramic acid-specific PTS enzyme IICB component/anhydro-N-acetylmuramic acid transporter
b2430,yfeW,0,2548102,2549406,1,3633,0.0185792349726776,1305,17,penicillin binding protein 4B
b2431,yfeX,0,2549646,2550545,-1,0,0,900,0,porphyrinogen peroxidase
b2432,yfeY,0,2550641,2551216,-1,0,0,576,0,DUF1131 domain-containing lipoprotein YfeY
b2433,yfeZ,0,2551277,2551726,-1,549,0.0158227848101266,450,5,putative inner membrane protein
b2434,ypeA,0,2551713,2552138,-1,45,0.00666666666666667,426,2,putative acetyltransferase YpeA
b2435,amiA,0,2552352,2553221,1,721,0.00983606557377049,870,6,N-acetylmuramoyl-L-alanine amidase A
b2436,hemF,0,2553225,2554124,1,781,0.0158730158730159,900,10,coproporphyrinogen III oxidase
b2437,eutR,0,2554130,2555182,-1,1696,0.0081190798376184,1053,6,putative AraC-type transcriptional regulator EutR
b2438,eutK,0,2555228,2555728,-1,207,0.00854700854700855,501,3,putative structural protein, ethanolamine utilization microcompartment
b2439,eutL,0,2555741,2556400,-1,959,0.0108225108225108,660,5,putative structural protein, ethanolamine utilization microcompartment
b2440,eutC,0,2556410,2557297,-1,1189,0.0112540192926045,888,7,ethanolamine ammonia-lyase subunit beta
b2441,eutB,0,2557318,2558679,-1,756,0.00419287211740042,1362,4,ethanolamine ammonia-lyase subunit alpha
b2442,intZ,0,2558858,2560066,1,0,0,1209,0,CPZ-55 prophage; putative phage integrase IntZ
b2443,yffL,0,2560257,2560898,1,0,0,642,0,CPZ-55 prophage; uncharacterized protein YffL
b2444,yffM,0,2561368,2561613,1,0,0,246,0,CPZ-55 prophage; uncharacterized protein YffM
b2445,yffN,0,2561625,2561993,1,0,0,369,0,CPZ-55 prophage; uncharacterized protein YffN
b2446,yffO,0,2562111,2562527,1,0,0,417,0,CPZ-55 prophage; uncharacterized protein YffO
b2447,yffP,0,2562524,2563117,1,0,0,594,0,CPZ-55 prophage; uncharacterized protein YffP
b2448,yffQ,0,2563592,2563969,1,0,0,378,0,CPZ-55 prophage; uncharacterized protein YffQ
b2449,yffR,0,2563980,2564372,1,0,0,393,0,CPZ-55 prophage; uncharacterized protein YffR
b2450,yffS,0,2564523,2565332,1,0,0,810,0,CPZ-55 prophage; uncharacterized protein YffS
b2451,eutA,0,2565481,2566884,-1,3320,0.0172764227642276,1404,17,reactivating factor for ethanolamine ammonia-lyase EutBC
b2452,eutH,0,2566881,2568107,-1,13719,0.010477299185099,1227,9,putative inner membrane protein
b2453,eutG,0,2568324,2569511,-1,838,0.0108173076923077,1188,9,putative alcohol dehydrogenase in ethanolamine utilization
b2454,eutJ,0,2569501,2570337,-1,0,0,837,0,putative chaperonin, ethanolamine utilization protein
b2455,eutE,0,2570348,2571751,-1,115,0.00508130081300813,1404,5,putative aldehyde dehydrogenase, ethanolamine utilization protein
b2456,eutN,0,2571763,2572050,-1,56,0.0099009900990099,288,2,putative carboxysome structural protein
b2457,eutM,0,2572157,2572450,-1,0,0,294,0,putative structural protein, ethanolamine utilization microcompartment
b2458,eutD,0,2572489,2573505,-1,52,0.00701262272089762,1017,5,phosphate acetyltransferase EutD
b2459,eutT,0,2573502,2574305,-1,0,0,804,0,putative ethanolamine utilization cobalamin adenosyltransferase
b2460,eutQ,0,2574302,2575003,-1,1,0.00203252032520325,702,1,putative ethanolamine utilization protein EutQ
b2461,eutP,0,2574978,2575457,-1,71,0.00595238095238095,480,2,putative ethanolamine utilization protein EutP with nucleoside triphosphate hydrolase domain
b2462,eutS,0,2575470,2575805,-1,0,0,336,0,putative structural protein, ethanolamine utilization microcompartment
b2463,maeB,0,2576098,2578377,-1,2641,0.0075187969924812,2280,12,malate dehydrogenase
b2464,talA,0,2578666,2579616,1,530,0.0104947526236882,951,7,transaldolase A
b2465,tktB,0,2579636,2581639,1,519,0.0106837606837607,2004,15,transketolase 2
b2466,ypfG,0,2581734,2582777,-1,603,0.00819672131147541,1044,6,DUF1176 domain-containing protein YpfG
b2467,nudK,0,2582903,2583478,-1,770,0.0148514851485149,576,6,GDP-mannose hydrolase
b2468,aegA,0,2583546,2585525,-1,1591,0.00793650793650794,1980,11,putative oxidoreductase Fe-S subunit AegA
b2469,narQ,0,2585731,2587431,1,2022,0.0142737195633921,1701,17,sensory histidine kinase NarQ
b2470,acrD,0,2587595,2590708,1,4305,0.0105504587155963,3114,23,multidrug efflux pump RND permease AcrD
b4606,ypfM,0,2590807,2590866,-1,0,0,60,0,uncharacterized protein YpfM
b2471,yffB,0,2591247,2591603,1,118,0.00398406374501992,357,1,putative reductase YffB
b2472,dapE,0,2591607,2592734,1,93,0.00759493670886076,1128,6,succinyl-diaminopimelate desuccinylase
b4547,ypfN,0,2592762,2592962,1,0,0,201,0,UPF0370 protein YpfN
